tis1099_subdistrict_code,parent_district_tis1099_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,postal_code
670510,6705,67,Sap Sombun,ซับสมบูรณ์,15.65282,100.98457,67180
670511,6705,67,Bueng Krachap,บึงกระจับ,15.74808,101.09413,67130
670512,6705,67,Wang Yai,วังใหญ่,15.61641,100.93128,67180
670513,6705,67,Yang Sao,ยางสาว,15.77836,101.27254,67130
670514,6705,67,Sap Noi,ซับน้อย,15.67888,100.88971,67180
670601,6706,67,Si Thep,ศรีเทพ,15.4549,101.18275,67170
670602,6706,67,Sa Kruat,สระกรวด,15.41537,101.03582,67170
670603,6706,67,Khlong Krachang,คลองกระจัง,15.36356,101.10098,67170
670604,6706,67,Na Sanun,นาสนุ่น,15.52923,101.1897,67170
670605,6706,67,Khok Sa-At,โคกสะอาด,15.4744,101.01715,67170
670606,6706,67,Nong Yang Thoi,หนองย่างทอย,15.41287,101.25523,67170
670607,6706,67,Pradu Ngam,ประดู่งาม,15.44026,100.96387,67170
670701,6707,67,Kong Thun,กองทูล,15.96046,101.10137,67140
670702,6707,67,Na Chaliang,นาเฉลียง,16.07026,101.08405,67220
670703,6707,67,Ban Phot,บ้านโภชน์,15.91359,100.98103,67140
670704,6707,67,Tha Daeng,ท่าแดง,15.95804,101.18375,67140
670705,6707,67,Phet Lakhon,เพชรละคร,15.9035,101.14335,67140
670706,6707,67,Bo Thai,บ่อไทย,16.1186,101.25772,67140
670707,6707,67,Huai Pong,ห้วยโป่ง,16.14048,101.03074,67220
670708,6707,67,Wang Tha Di,วังท่าดี,16.00202,101.22999,67140
670709,6707,67,Bua Watthana,บัววัฒนา,15.95674,100.98283,67140
670710,6707,67,Nong Phai,หนองไผ่,15.99675,101.0351,67140
670711,6707,67,Wang Bot,วังโบสถ์,16.05936,101.14746,67140
670712,6707,67,Yang Ngam,ยางงาม,16.08088,100.99443,67220
670713,6707,67,Tha Duang,ท่าด้วง,16.00888,101.31285,67140
670801,6708,67,Sap Samo Thot,ซับสมอทอด,15.80588,100.97856,67160
670802,6708,67,Sap Mai Daeng,ซับไม้แดง,15.79377,100.92247,67160
670803,6708,67,Nong Chaeng,หนองแจง,15.87463,100.99111,67160
670804,6708,67,Kan Chu,กันจุ,15.83582,101.11788,67160
670805,6708,67,Wang Phikun,วังพิกุล,15.75588,100.8569,67230
670806,6708,67,Phaya Wang,พญาวัง,15.87871,100.85086,67160
670807,6708,67,Si Mongkhon,ศรีมงคล,15.81146,100.83248,67160
670808,6708,67,Sa Kaeo,สระแก้ว,15.88997,101.27744,67160
670809,6708,67,Bueng Sam Phan,บึงสามพัน,15.79466,101.032,67160
670901,6709,67,Nam Nao,น้ำหนาว,16.77481,101.59909,67260
670902,6709,67,Lak Dan,หลักด่าน,16.94423,101.47806,67260
670903,6709,67,Wang Kwang,วังกวาง,16.90792,101.5967,67260
670904,6709,67,Khok Mon,โคกมน,16.71146,101.7114,67260
671001,6710,67,Wang Pong,วังโป่ง,16.34935,100.81619,67240
671002,6710,67,Thai Dong,ท้ายดง,16.31087,100.70399,67240
671003,6710,67,Sap Poep,ซับเปิบ,16.36879,100.90859,67240
671004,6710,67,Wang Hin,วังหิน,16.38952,100.75799,67240
671005,6710,67,Wang San,วังศาล,16.28785,100.76933,67240
671101,6711,67,Thung Samo,ทุ่งสมอ,16.71273,101.00228,67270
671102,6711,67,Khaem Son,แคมป์สน,16.77186,101.02331,67280
671103,6711,67,Khao Kho,เขาค้อ,16.6286,101.00224,67270
671104,6711,67,Rim Si Muang,ริมสีม่วง,16.52155,101.05212,67270
671105,6711,67,Sadao Phong,สะเดาะพง,16.54554,100.97104,67270
671106,6711,67,Nong Mae Na,หนองแม่นา,16.57427,100.89953,67270
671107,6711,67,Khek Noi,เข็กน้อย,16.83262,101.01418,67280
700101,7001,70,Na Mueang,หน้าเมือง,13.53438,99.81657,70000
700102,7001,70,Chedi Hak,เจดีย์หัก,13.54753,99.78061,70000
700103,7001,70,Don Tako,ดอนตะโก,13.509,99.7928,70000
700104,7001,70,Nong Klang Na,หนองกลางนา,13.60691,99.79733,70000
700105,7001,70,Huai Phai,ห้วยไผ่,13.51247,99.72063,70000
700106,7001,70,Khung Nam Won,คุ้งน้ำวน,13.50843,99.89916,70000
700107,7001,70,Khung Krathin,คุ้งกระถิน,13.50281,99.87649,70000
700108,7001,70,Ang Thong,อ่างทอง,13.46604,99.78817,70000
700109,7001,70,Khok Mo,โคกหม้อ,13.56544,99.83195,70000
700110,7001,70,Sam Ruean,สามเรือน,13.60417,99.86284,70000
700111,7001,70,Phikun Thong,พิกุลทอง,13.57255,99.8655,70000
700112,7001,70,Namphu,น้ำพุ,13.53956,99.63818,70000
700113,7001,70,Don Rae,ดอนแร่,13.48022,99.74865,70000
700114,7001,70,Hin Kong,หินกอง,13.56659,99.70777,70000
700115,7001,70,Khao Raeng,เขาแร้ง,13.62252,99.75879,70000
700116,7001,70,Ko Phlapphla,เกาะพลับพลา,13.58822,99.75788,70000
700117,7001,70,Lum Din,หลุมดิน,13.57019,99.80684,70000
700118,7001,70,Bang Pa,บางป่า,13.55145,99.88614,70000
700119,7001,70,Phong Sawai,พงสวาย,13.54384,99.85248,70000
700120,7001,70,Khu Bua,คูบัว,13.48201,99.82352,70000
700121,7001,70,Tha Rap,ท่าราบ,13.60089,99.82266,70000
700122,7001,70,Ban Rai,บ้านไร่,13.5145,99.84649,70000
700201,7002,70,Chom Bueng,จอมบึง,13.62645,99.60806,70150
700202,7002,70,Pak Chong,ปากช่อง,13.65687,99.66703,70150
700203,7002,70,Boek Phrai,เบิกไพร,13.67757,99.52757,70150
700204,7002,70,Dan Thap Tako,ด่านทับตะโก,13.66437,99.42718,70150
700205,7002,70,Kaem On,แก้มอ้น,13.74142,99.4325,70150
700206,7002,70,Rang Bua,รางบัว,13.54163,99.52957,70150
700301,7003,70,Suan Phueng,สวนผึ้ง,13.60879,99.23579,70180
700302,7003,70,Pa Wai,ป่าหวาย,13.63806,99.34869,70180
700304,7003,70,Tha Khoei,ท่าเคย,13.52388,99.41583,70180
700307,7003,70,Tanao Si,ตะนาวศรี,13.41718,99.27104,70180
700401,7004,70,Damnoen Saduak,ดำเนินสะดวก,13.52116,99.95932,70130
700402,7004,70,Prasatsit,ประสาทสิทธิ์,13.56205,100.03512,70210
700403,7004,70,Si Surat,ศรีสุราษฎร์,13.53193,99.98442,70130
700404,7004,70,Ta Luang,ตาหลวง,13.50329,99.95603,70130
700405,7004,70,Don Kruai,ดอนกรวย,13.58299,99.9669,70130
700406,7004,70,Don Khlang,ดอนคลัง,13.61255,99.98335,70130
700407,7004,70,Bua Ngam,บัวงาม,13.60789,100.01291,70210
700408,7004,70,Ban Rai,บ้านไร่,13.60895,99.90532,70130
700409,7004,70,Phaeng Phuai,แพงพวย,13.5726,99.92454,70130
700410,7004,70,Si Muen,สี่หมื่น,13.51976,99.93041,70130
700411,7004,70,Tha Nat,ท่านัด,13.54409,99.96185,70130
700412,7004,70,Khun Phithak,ขุนพิทักษ์,13.51064,99.99799,70130
700413,7004,70,Don Phi,ดอนไผ่,13.55379,100.01158,70130
700501,7005,70,Ban Pong,บ้านโป่ง,13.8155,99.87585,70110
700502,7005,70,Tha Pha,ท่าผา,13.86669,99.86579,70110
700503,7005,70,Krap Yai,กรับใหญ่,13.91445,99.89085,70190
700504,7005,70,Pak Raet,ปากแรต,13.83191,99.88967,70110
700505,7005,70,Nong Kop,หนองกบ,13.82297,99.93426,70110
700506,7005,70,Nong O,หนองอ้อ,13.79156,99.92842,70110
700507,7005,70,Don Krabueang,ดอนกระเบื้อง,13.76935,99.91384,70110
700508,7005,70,Suan Kluai,สวนกล้วย,13.78943,99.88462,70110
700509,7005,70,Nakhon Chum,นครชุมน์,13.76764,99.86468,70110
700510,7005,70,Ban Muang,บ้านม่วง,13.76643,99.8216,70110
700511,7005,70,Khung Phayom,คุ้งพยอม,13.79306,99.8307,70110
700512,7005,70,Nong Pla Mo,หนองปลาหมอ,13.78847,99.77894,70110
700513,7005,70,Khao Khlung,เขาขลุง,13.80227,99.69512,70110
700514,7005,70,Boek Phrai,เบิกไพร,13.8196,99.84496,70110
700515,7005,70,Lat Bua Khao,ลาดบัวขาว,13.84301,99.83092,70110
700601,7006,70,Bang Phae,บางแพ,13.69103,99.95733,70160
700602,7006,70,Wang Yen,วังเย็น,13.71229,99.92759,70160
700603,7006,70,Hua Pho,หัวโพ,13.65426,99.96942,70160
700604,7006,70,Wat Kaeo,วัดแก้ว,13.64616,99.92986,70160
700605,7006,70,Don Yai,ดอนใหญ่,13.71166,100.00536,70160
700606,7006,70,Don Kha,ดอนคา,13.6747,100.03107,70160
700607,7006,70,Pho Hak,โพหัก,13.64149,100.02909,70160
700701,7007,70,Photharam,โพธาราม,13.69019,99.84498,70120
700702,7007,70,Don Krabueang,ดอนกระเบื้อง,13.75521,99.90365,70120
700703,7007,70,Nong Pho,หนองโพ,13.74593,99.92591,70120
700704,7007,70,Ban Lueak,บ้านเลือก,13.71682,99.88719,70120
700705,7007,70,Khlong Ta Kot,คลองตาคต,13.7077,99.8537,70120
700706,7007,70,Ban Khong,บ้านฆ้อง,13.67802,99.88628,70120
700707,7007,70,Ban Sing,บ้านสิงห์,13.64662,99.88209,70120
700708,7007,70,Don Sai,ดอนทราย,13.63337,99.85321,70120
700709,7007,70,Chet Samian,เจ็ดเสมียน,13.63813,99.82688,70120
700710,7007,70,Khlong Khoi,คลองข่อย,13.66896,99.82828,70120
700711,7007,70,Chamrae,ชำแระ,13.74121,99.80967,70120
700712,7007,70,Soi Fa,สร้อยฟ้า,13.71863,99.83629,70120
700713,7007,70,Tha Chumphon,ท่าชุมพล,13.69495,99.81247,70120
700714,7007,70,Bang Tanot,บางโตนด,13.65185,99.79866,70120
700715,7007,70,Tao Pun,เตาปูน,13.74178,99.75716,70120
700716,7007,70,Nang Kaeo,นางแก้ว,13.68992,99.77374,70120
700717,7007,70,Thammasen,ธรรมเสน,13.66503,99.73731,70120
700718,7007,70,Khao Cha-Ngum,เขาชะงุ้ม,13.72695,99.69791,70120
700719,7007,70,Nong Kwang,หนองกวาง,13.74633,99.59472,70120
700801,7008,70,Thung Luang,ทุ่งหลวง,13.41014,99.6819,70140
700802,7008,70,Wang Manao,วังมะนาว,13.34945,99.81015,70140
700803,7008,70,Don Sai,ดอนทราย,13.37471,99.7818,70140
700804,7008,70,Nong Krathum,หนองกระทุ่ม,13.40525,99.78058,70140
700805,7008,70,Pak Tho,ปากท่อ,13.38439,99.84104,70140
700806,7008,70,Pa Kai,ป่าไก่,13.41592,99.82708,70140
700807,7008,70,Wat Yang Ngam,วัดยางงาม,13.39727,99.86627,70140
700808,7008,70,Ang Hin,อ่างหิน,13.46043,99.62782,70140
700809,7008,70,Bo Kradan,บ่อกระดาน,13.44039,99.81938,70140
700810,7008,70,Yang Hak,ยางหัก,13.2944,99.58503,70140
700811,7008,70,Wan Dao,วันดาว,13.35473,99.85572,70140
700812,7008,70,Huai Yang Thon,ห้วยยางโทน,13.34821,99.69776,70140
700901,7009,70,Ko San Phra,เกาะศาลพระ,13.47533,99.86093,70170
700902,7009,70,Chom Prathat,จอมประทัด,13.4239,99.86502,70170
700903,7009,70,Wat Phleng,วัดเพลง,13.45111,99.87065,70170
701001,7010,70,Ban Kha,บ้านคา,13.41879,99.3838,70180
701002,7010,70,Ban Bueng,บ้านบึง,13.27446,99.37369,70180
701003,7010,70,Nong Phan Chan,หนองพันจันทร์,13.44639,99.46506,70180
710101,7101,71,Ban Nuea,บ้านเหนือ,14.02568,99.52917,71000
710102,7101,71,Ban Tai,บ้านใต้,14.01481,99.53516,71000
710103,7101,71,Pak Phraek,ปากแพรก,14.03467,99.5452,71000
710104,7101,71,Tha Makham,ท่ามะขาม,14.03697,99.49836,71000
710105,7101,71,Kaeng Sian,แก่งเสี้ยน,14.09651,99.49932,71000
710106,7101,71,Nong Bua,หนองบัว,14.06222,99.42083,71190
710107,7101,71,Lat Ya,ลาดหญ้า,14.11928,99.38928,71190
710108,7101,71,Wang Dong,วังด้ง,14.14908,99.30639,71190
710109,7101,71,Chong Sadao,ช่องสะเดา,14.25917,99.24154,71190
710110,7101,71,Nong Ya,หนองหญ้า,13.97988,99.45314,71000
710111,7101,71,Ko Samrong,เกาะสำโรง,13.94762,99.52131,71000
710113,7101,71,Ban Kao,บ้านเก่า,13.91058,99.19442,71000
710116,7101,71,Wang Yen,วังเย็น,13.94777,99.40125,71000
710201,7102,71,Lum Sum,ลุ่มสุ่ม,14.10442,99.1357,71150
710202,7102,71,Tha Sao,ท่าเสา,14.303,99.03132,71150
710203,7102,71,Sing,สิงห์,14.06062,99.25573,71150
710204,7102,71,Sai Yok,ไทรโยค,14.42267,98.74021,71150
710205,7102,71,Wang Krachae,วังกระแจะ,14.23956,98.9044,71150
710206,7102,71,Si Mongkhon,ศรีมงคล,14.00379,99.13322,71150
710207,7102,71,Bong Ti,บ้องตี้,14.11211,98.97753,71150
710301,7103,71,Bo Phloi,บ่อพลอย,14.32368,99.47069,71160
710302,7103,71,Nong Kum,หนองกุ่ม,14.2221,99.47591,71160
710303,7103,71,Nong Ri,หนองรี,14.54149,99.37066,71220
710305,7103,71,Lum Rang,หลุมรัง,14.46136,99.50517,71160
710308,7103,71,Chong Dan,ช่องด่าน,14.40728,99.42913,71160
710309,7103,71,Nong Krang,หนองกร่าง,14.53198,99.55043,71220
710401,7104,71,Na Suan,นาสวน,14.81939,99.07487,71250
710402,7104,71,Dan Mae Chalaep,ด่านแม่แฉลบ,14.62224,99.07744,71250
710403,7104,71,Nong Pet,หนองเป็ด,14.46203,99.23566,71250
710404,7104,71,Tha Kradan,ท่ากระดาน,14.36526,99.17473,71250
710405,7104,71,Khao Chot,เขาโจด,14.86809,99.20409,71220
710406,7104,71,Mae Krabung,แม่กระบุง,14.51626,99.00118,71250
710501,7105,71,Phong Tuek,พงตึก,13.8714,99.7769,71120
710502,7105,71,Yang Muang,ยางม่วง,13.91495,99.83016,71120
710503,7105,71,Don Cha-Em,ดอนชะเอม,13.97193,99.8117,71130
710504,7105,71,Tha Mai,ท่าไม้,13.89881,99.80001,71120
710505,7105,71,Takhram En,ตะคร้ำเอน,13.99199,99.74522,71130
710506,7105,71,Tha Maka,ท่ามะกา,13.92959,99.78137,71120
710507,7105,71,Tha Ruea,ท่าเรือ,13.94996,99.74836,71130
710508,7105,71,Khok Tabong,โคกตะบอง,13.83237,99.75926,71120
710509,7105,71,Don Khamin,ดอนขมิ้น,13.87875,99.82365,71120
710510,7105,71,Ulok Si Muen,อุโลกสี่หมื่น,14.05757,99.77059,71130
710511,7105,71,Khao Sam Sip Hap,เขาสามสิบหาบ,13.86508,99.71827,71120
710512,7105,71,Phra Thaen,พระแท่น,14.01683,99.79559,71130
710513,7105,71,Wai Niao,หวายเหนียว,13.90087,99.75831,71120
710514,7105,71,Saen To,แสนตอ,13.92121,99.73044,71130
710515,7105,71,Sanam Yae,สนามแย้,13.95465,99.85108,70190
710516,7105,71,Tha Sao,ท่าเสา,13.8483,99.80445,71120
710517,7105,71,Nong Lan,หนองลาน,14.04022,99.82667,71130
710601,7106,71,Tha Muang,ท่าม่วง,13.96854,99.63498,71110
710602,7106,71,Wang Khanai,วังขนาย,13.95911,99.6651,71110
710603,7106,71,Wang Sala,วังศาลา,13.96981,99.69967,71110
710604,7106,71,Tha Lo,ท่าล้อ,13.98871,99.59028,71110
710605,7106,71,Nong Khao,หนองขาว,14.05333,99.60945,71110
710606,7106,71,Thung Thong,ทุ่งทอง,14.00081,99.64994,71110
710607,7106,71,Khao Noi,เขาน้อย,13.93177,99.57488,71110
710608,7106,71,Muang Chum,ม่วงชุม,13.93971,99.61339,71110
710609,7106,71,Ban Mai,บ้านใหม่,13.88737,99.60988,71110
710610,7106,71,Phang Tru,พังตรุ,13.86312,99.64883,71110
710611,7106,71,Tha Takhro,ท่าตะคร้อ,13.91843,99.70276,71130
710612,7106,71,Rang Sali,รางสาลี่,13.85539,99.51668,71110
710613,7106,71,Nong Tak Ya,หนองตากยา,13.8012,99.5503,71110
710701,7107,71,Tha Khanun,ท่าขนุน,14.76358,98.64098,71180
710702,7107,71,Pi Lok,ปิล๊อก,14.78501,98.39987,71180
710703,7107,71,Hin Dat,หินดาด,14.62713,98.75891,71180
710704,7107,71,Lin Thin,ลิ่นถิ่น,14.55656,98.77203,71180
710705,7107,71,Chalae,ชะแล,14.99684,98.83229,71180
710706,7107,71,Huai Khayeng,ห้วยเขย่ง,14.65364,98.5347,71180
710707,7107,71,Sahakon Nikhom,สหกรณ์นิคม,14.71418,98.75575,71180
710801,7108,71,Nong Lu,หนองลู,15.11641,98.34223,71240
710802,7108,71,Prang Phle,ปรังเผล,14.99954,98.54345,71240
710803,7108,71,Lai Wo,ไล่โว่,15.33151,98.64598,71240
710901,7109,71,Phanom Thuan,พนมทวน,14.12755,99.70216,71140
710902,7109,71,Nong Rong,หนองโรง,14.15572,99.60851,71140
710903,7109,71,Thung Samo,ทุ่งสมอ,14.07611,99.66388,71140
710904,7109,71,Don Chedi,ดอนเจดีย์,14.05271,99.69105,71140
710905,7109,71,Phang Tru,พังตรุ,14.14586,99.76396,71140
710906,7109,71,Rang Wai,รางหวาย,14.23126,99.76837,71170
710911,7109,71,Nong Sarai,หนองสาหร่าย,14.07075,99.72994,71140
710912,7109,71,Don Ta Phet,ดอนตาเพชร,14.19774,99.67856,71140
711001,7110,71,Lao Khwan,เลาขวัญ,14.54378,99.7747,71210
711002,7110,71,Nong Sano,หนองโสน,14.64726,99.75237,71210
711003,7110,71,Nong Pradu,หนองประดู่,14.45619,99.74273,71210
711004,7110,71,Nong Pling,หนองปลิง,14.73802,99.68049,71210
711005,7110,71,Nong Nok Kaeo,หนองนกแก้ว,14.51304,99.64394,71210
711006,7110,71,Thung Krabam,ทุ่งกระบ่ำ,14.61346,99.63076,71210
711007,7110,71,Nong Fai,หนองฝ้าย,14.68044,99.63736,71210
711101,7111,71,Dan Makham Tia,ด่านมะขามเตี้ย,13.8094,99.33612,71260
711102,7111,71,Klon Do,กลอนโด,13.88201,99.4416,71260
711103,7111,71,Chorakhe Phueak,จรเข้เผือก,13.84786,99.26532,71260
711104,7111,71,Nong Phai,หนองไผ่,13.79328,99.41562,71260
711201,7112,71,Nong Prue,หนองปรือ,14.65232,99.42484,71220
711202,7112,71,Nong Pla Lai,หนองปลาไหล,14.62532,99.52203,71220
711203,7112,71,Somdet Charoen,สมเด็จเจริญ,14.76095,99.32109,71220
711301,7113,71,Huai Krachao,ห้วยกระเจา,14.3182,99.61924,71170
711302,7113,71,Wang Phai,วังไผ่,14.40586,99.64595,71170
711303,7113,71,Don Salaep,ดอนแสลบ,14.29165,99.7359,71170
711304,7113,71,Sa Long Ruea,สระลงเรือ,14.36531,99.76214,71170
720101,7201,72,Tha Phi Liang,ท่าพี่เลี้ยง,14.47478,100.12348,72000
720102,7201,72,Rua Yai,รั้วใหญ่,14.46902,100.09993,72000
720103,7201,72,Thap Ti Lek,ทับตีเหล็ก,14.42912,100.1048,72000
720104,7201,72,Tha Rahat,ท่าระหัด,14.45033,100.14194,72000
720105,7201,72,Phai Khwang,ไผ่ขวาง,14.47239,100.16163,72000
720106,7201,72,Khok Kho Thao,โคกโคเฒ่า,14.45849,100.20933,72000
720107,7201,72,Don Tan,ดอนตาล,14.49514,100.2011,72000
720108,7201,72,Don Masang,ดอนมะสังข์,14.53015,100.18914,72000
720109,7201,72,Phihan Daeng,พิหารแดง,14.51842,100.10169,72000
720110,7201,72,Don Kamyan,ดอนกำยาน,14.44686,100.06449,72000
720111,7201,72,Don Pho Thong,ดอนโพธิ์ทอง,14.44292,100.03716,72000
720112,7201,72,Ban Pho,บ้านโพธิ์,14.52406,100.06306,72000
720113,7201,72,Sa Kaeo,สระแก้ว,14.49563,99.99504,72230
720114,7201,72,Taling Chan,ตลิ่งชัน,14.57089,99.97974,72230
720115,7201,72,Bang Kung,บางกุ้ง,14.45568,100.01205,72210
720116,7201,72,Sala Khao,ศาลาขาว,14.44603,99.97271,72210
720117,7201,72,Suan Taeng,สวนแตง,14.40052,99.98717,72210
720118,7201,72,Sanam Chai,สนามชัย,14.50452,100.1448,72000
720119,7201,72,Pho Phraya,โพธิ์พระยา,14.54298,100.11587,72000
720120,7201,72,Sanam Khli,สนามคลี,14.53851,99.99011,72230
720201,7202,72,Khao Phra,เขาพระ,14.84898,100.09287,72120
720202,7202,72,Doem Bang,เดิมบาง,14.89778,100.08582,72120
720203,7202,72,Nang Buat,นางบวช,14.80938,100.11478,72120
720204,7202,72,Khao Din,เขาดิน,14.80043,100.18721,72120
720205,7202,72,Pak Nam,ปากน้ำ,14.934,100.07804,72120
720206,7202,72,Thung Khli,ทุ่งคลี,14.86295,100.1899,72120
720207,7202,72,Khok Chang,โคกช้าง,14.91644,100.16478,72120
720208,7202,72,Hua Khao,หัวเขา,14.86978,100.0336,72120
720209,7202,72,Hua Na,หัวนา,14.88858,99.96865,72120
720210,7202,72,Bo Kru,บ่อกรุ,14.89589,99.88304,72120
720211,7202,72,Wang Si Rat,วังศรีราช,14.84822,99.9878,72120
720212,7202,72,Pa Sakae,ป่าสะแก,14.86486,99.94861,72120
720213,7202,72,Yang Non,ยางนอน,14.85167,100.14719,72120
720214,7202,72,Nong Krathum,หนองกระทุ่ม,14.90646,99.80595,72120
720301,7203,72,Nong Makha Mong,หนองมะค่าโมง,14.87942,99.73655,72180
720302,7203,72,Dan Chang,ด่านช้าง,14.78501,99.55559,72180
720303,7203,72,Huai Khamin,ห้วยขมิ้น,14.92413,99.53689,72180
720304,7203,72,Ong Phra,องค์พระ,14.82414,99.38263,72180
720305,7203,72,Wang Khan,วังคัน,14.93652,99.66809,72180
720306,7203,72,Nikhom Krasiao,นิคมกระเสียว,14.84825,99.55065,72180
720307,7203,72,Wang Yao,วังยาว,14.956,99.37894,72180
720401,7204,72,Khok Khram,โคกคราม,14.41125,100.18213,72150
720402,7204,72,Bang Pla Ma,บางปลาม้า,14.39457,100.11956,72150
720403,7204,72,Takha,ตะค่า,14.34567,100.17535,72150
720404,7204,72,Bang Yai,บางใหญ่,14.30346,100.11021,72150
720405,7204,72,Kritsana,กฤษณา,14.28747,100.17606,72150
720406,7204,72,Sali,สาลี,14.29055,100.2221,72150
720407,7204,72,Phai Kong Din,ไผ่กองดิน,14.33355,100.24949,72150
720408,7204,72,Ongkharak,องครักษ์,14.3739,100.23451,72150
720409,7204,72,Chorakhe Yai,จรเข้ใหญ่,14.42281,100.23398,72150
720410,7204,72,Ban Laem,บ้านแหลม,14.3559,100.14762,72150
720411,7204,72,Makham Lom,มะขามล้ม,14.3803,100.05865,72150
720412,7204,72,Wang Nam Yen,วังน้ำเย็น,14.37582,100.01169,72150
720413,7204,72,Wat Bot,วัดโบสถ์,14.32441,100.03539,72150
720414,7204,72,Wat Dao,วัดดาว,14.34039,100.10419,72150
720501,7205,72,Si Prachan,ศรีประจันต์,14.60617,100.17349,72140
720502,7205,72,Ban Krang,บ้านกร่าง,14.62962,100.12206,72140
720503,7205,72,Mot Daeng,มดแดง,14.57239,100.12407,72140
720504,7205,72,Bang Ngam,บางงาม,14.59822,100.08923,72140
720505,7205,72,Don Pru,ดอนปรู,14.71095,100.17993,72140
720506,7205,72,Plai Na,ปลายนา,14.65698,100.20262,72140
720507,7205,72,Wang Wa,วังหว้า,14.65119,100.08532,72140
720508,7205,72,Wang Nam Sap,วังน้ำซับ,14.66548,100.1395,72140
720509,7205,72,Wang Yang,วังยาง,14.55876,100.16648,72140
720601,7206,72,Don Chedi,ดอนเจดีย์,14.62457,99.99345,72170
720602,7206,72,Nong Sarai,หนองสาหร่าย,14.66377,100.0228,72170
720603,7206,72,Rai Rot,ไร่รถ,14.59061,99.996,72170
720604,7206,72,Sa Krachom,สระกระโจม,14.64663,99.86324,72250
720605,7206,72,Thale Bok,ทะเลบก,14.68471,99.87948,72250
720701,7207,72,Song Phi Nong,สองพี่น้อง,14.21713,100.04202,72110
720702,7207,72,Bang Len,บางเลน,14.17046,100.08089,72110
720703,7207,72,Bang Ta Then,บางตาเถร,14.20089,100.1641,72110
720704,7207,72,Bang Takhian,บางตะเคียน,14.21466,100.10568,72110
720705,7207,72,Ban Kum,บ้านกุ่ม,14.26695,100.1118,72110
720706,7207,72,Hua Pho,หัวโพธิ์,14.28929,99.99967,72110
720707,7207,72,Bang Phlap,บางพลับ,14.27157,100.05467,72110
720708,7207,72,Noen Phraprang,เนินพระปรางค์,14.19575,100.0273,72110
720709,7207,72,Ban Chang,บ้านช้าง,14.2497,100.18448,72110
720710,7207,72,Ton Tan,ต้นตาล,14.23377,100.07364,72110
720711,7207,72,Si Samran,ศรีสำราญ,14.22516,99.98202,72110
720712,7207,72,Thung Khok,ทุ่งคอก,14.17204,99.94357,72190
720713,7207,72,Nong Bo,หนองบ่อ,14.20434,99.85754,72110
720714,7207,72,Bo Suphan,บ่อสุพรรณ,14.127,99.8499,72190
720715,7207,72,Don Manao,ดอนมะนาว,14.16626,100.01236,72110
720801,7208,72,Yan Yao,ย่านยาว,14.71417,100.10852,72130
720802,7208,72,Wang Luek,วังลึก,14.76103,100.14777,72130
720803,7208,72,Sam Chuk,สามชุก,14.76434,100.09117,72130
720804,7208,72,Nong Phak Nak,หนองผักนาก,14.7573,100.02879,72130
720805,7208,72,Ban Sa,บ้านสระ,14.70745,100.03682,72130
720806,7208,72,Nong Sadao,หนองสะเดา,14.80367,99.98396,72130
720807,7208,72,Krasiao,กระเสียว,14.80946,100.04256,72130
720901,7209,72,U Thong,อู่ทอง,14.37212,99.87706,72160
720902,7209,72,Sa Yai Som,สระยายโสม,14.26742,99.87294,72220
720903,7209,72,Chorakhe Sam Phan,จรเข้สามพัน,14.31696,99.84091,72160
720904,7209,72,Ban Don,บ้านดอน,14.31127,99.94536,72160
720905,7209,72,Yung Thalai,ยุ้งทะลาย,14.33369,99.91376,72160
720906,7209,72,Don Makluea,ดอนมะเกลือ,14.25624,99.95813,72220
720907,7209,72,Nong Ong,หนองโอ่ง,14.41965,99.88914,72160
720908,7209,72,Don Kha,ดอนคา,14.46514,99.89093,72160
720909,7209,72,Phlapphla Chai,พลับพลาไชย,14.51828,99.88108,72160
720910,7209,72,Ban Khong,บ้านโข้ง,14.58226,99.85865,72160
720911,7209,72,Chedi,เจดีย์,14.38094,99.95228,72160
720912,7209,72,Sa Phang Lan,สระพังลาน,14.25227,99.90649,72220
720913,7209,72,Krachan,กระจัน,14.37179,99.92679,72160
721001,7210,72,Nong Ya Sai,หนองหญ้าไซ,14.77054,99.90157,72240
721002,7210,72,Nong Ratchawat,หนองราชวัตร,14.71821,99.939,72240
721003,7210,72,Nong Pho,หนองโพธิ์,14.83376,99.91618,72240
721004,7210,72,Chaeng Ngam,แจงงาม,14.8176,99.79189,72240
721005,7210,72,Nong Kham,หนองขาม,14.78248,99.71911,72240
721006,7210,72,Thap Luang,ทัพหลวง,14.758,99.82059,72240
730101,7301,73,Phra Pathom Chedi,พระปฐมเจดีย์,13.82066,100.06343,73000
730102,7301,73,Bang Khaem,บางแขม,13.75886,100.03411,73000
730103,7301,73,Phra Prathon,พระประโทน,13.80885,100.08461,73000
730104,7301,73,Thammasala,ธรรมศาลา,13.80984,100.10398,73000
730105,7301,73,Ta Kong,ตาก้อง,13.88958,100.05073,73000
730106,7301,73,Map Khae,มาบแค,13.87183,100.07342,73000
730107,7301,73,Sanam Chan,สนามจันทร์,13.80365,100.04773,73000
730108,7301,73,Don Yai Hom,ดอนยายหอม,13.72612,100.07411,73000
730109,7301,73,Thanon Khat,ถนนขาด,13.77832,100.07838,73000
730110,7301,73,Bo Phlap,บ่อพลับ,13.83438,100.07212,73000
